City,State,Year,Population
Bismarck,North Dakota,2011,62768
Bismarck,North Dakota,2012,64772
Bismarck,North Dakota,2013,67127
Bismarck,North Dakota,2014,69011
Bismarck,North Dakota,2015,71413
Bismarck,North Dakota,2016,72580
Bismarck,North Dakota,2017,73141
Bismarck,North Dakota,2018,73229
Bismarck,North Dakota,2019,73529
Evanston,Illinois,2010,74585
Evanston,Illinois,2011,75142
Evanston,Illinois,2012,75723
Evanston,Illinois,2013,75984
Evanston,Illinois,2014,75994
Evanston,Illinois,2015,75619
Evanston,Illinois,2016,75243
Evanston,Illinois,2017,74617
Evanston,Illinois,2018,73990
Evanston,Illinois,2019,73473
Apple Valley town,California,2010,69307
Apple Valley town,California,2011,70025
Apple Valley town,California,2012,70381
Apple Valley town,California,2013,70706
Apple Valley town,California,2014,71141
Apple Valley town,California,2015,71747
Apple Valley town,California,2016,72262
Apple Valley town,California,2017,72871
Apple Valley town,California,2018,73349
Apple Valley town,California,2019,73453
Schaumburg village,Illinois,2010,74294
Schaumburg village,Illinois,2011,74551
Schaumburg village,Illinois,2012,74775
Schaumburg village,Illinois,2013,74911
Schaumburg village,Illinois,2014,74903
Schaumburg village,Illinois,2015,74651
Schaumburg village,Illinois,2016,74592
Schaumburg village,Illinois,2017,74039
Schaumburg village,Illinois,2018,73388
Schaumburg village,Illinois,2019,72887
Woodbury,Minnesota,2010,62250
Woodbury,Minnesota,2011,63559
Woodbury,Minnesota,2012,64472
Woodbury,Minnesota,2013,65523
Woodbury,Minnesota,2014,66625
Woodbury,Minnesota,2015,67445
Woodbury,Minnesota,2016,68495
Woodbury,Minnesota,2017,69520
Woodbury,Minnesota,2018,71231
Woodbury,Minnesota,2019,72828
Kissimmee,Florida,2010,59694
Kissimmee,Florida,2011,61323
Kissimmee,Florida,2012,63422
Kissimmee,Florida,2013,64921
Kissimmee,Florida,2014,66509
Kissimmee,Florida,2015,68633
Kissimmee,Florida,2016,69407
Kissimmee,Florida,2017,71446
Kissimmee,Florida,2018,73751
Kissimmee,Florida,2019,72717
Southfield,Michigan,2010,71760
Southfield,Michigan,2011,72248
Southfield,Michigan,2012,72711
Southfield,Michigan,2013,73226
Southfield,Michigan,2014,73439
Southfield,Michigan,2015,73389
Southfield,Michigan,2016,73465
Southfield,Michigan,2017,73386
Southfield,Michigan,2018,72976
Southfield,Michigan,2019,72689
Maple Grove,Minnesota,2010,61778
Maple Grove,Minnesota,2011,63196
Maple Grove,Minnesota,2012,64504
Maple Grove,Minnesota,2013,65442
Maple Grove,Minnesota,2014,66966
Maple Grove,Minnesota,2015,68405
Maple Grove,Minnesota,2016,69678
Maple Grove,Minnesota,2017,70812
Maple Grove,Minnesota,2018,71711
Maple Grove,Minnesota,2019,72622
Pittsburg,California,2010,63522
Pittsburg,California,2011,64546
Pittsburg,California,2012,65523
Pittsburg,California,2013,66646
Pittsburg,California,2014,67974
Pittsburg,California,2015,69260
Pittsburg,California,2016,70798
Pittsburg,California,2017,72000
Pittsburg,California,2018,72450
Pittsburg,California,2019,72588
New Britain,Connecticut,2010,73251
New Britain,Connecticut,2011,73274
New Britain,Connecticut,2012,73221
New Britain,Connecticut,2013,73050
New Britain,Connecticut,2014,73048
New Britain,Connecticut,2015,73213
New Britain,Connecticut,2016,72816
New Britain,Connecticut,2017,72626
New Britain,Connecticut,2018,72591
New Britain,Connecticut,2019,72495
Jacksonville,North Carolina,2010,78089
Jacksonville,North Carolina,2011,75194
Jacksonville,North Carolina,2012,76365
Jacksonville,North Carolina,2013,75681
Jacksonville,North Carolina,2014,74217
Jacksonville,North Carolina,2015,74306
Jacksonville,North Carolina,2016,72745
Jacksonville,North Carolina,2017,72800
Jacksonville,North Carolina,2018,72775
Jacksonville,North Carolina,2019,72436
Mansfield,Texas,2010,57088
Mansfield,Texas,2011,58331
Mansfield,Texas,2012,59682
Mansfield,Texas,2013,61228
Mansfield,Texas,2014,62605
Mansfield,Texas,2015,64705
Mansfield,Texas,2016,66253
Mansfield,Texas,2017,68841
Mansfield,Texas,2018,70796
Mansfield,Texas,2019,72419
Waukesha,Wisconsin,2010,71215
Waukesha,Wisconsin,2011,71224
Waukesha,Wisconsin,2012,71717
Waukesha,Wisconsin,2013,71775
Waukesha,Wisconsin,2014,72009
Waukesha,Wisconsin,2015,72375
Waukesha,Wisconsin,2016,72405
Waukesha,Wisconsin,2017,72516
Waukesha,Wisconsin,2018,72453
Waukesha,Wisconsin,2019,72299
Frederick,Maryland,2010,65455
Frederick,Maryland,2011,65954
Frederick,Maryland,2012,66402
Frederick,Maryland,2013,66827
Frederick,Maryland,2014,68275
Frederick,Maryland,2015,69372
Frederick,Maryland,2016,69881
Frederick,Maryland,2017,70947
Frederick,Maryland,2018,71945
Frederick,Maryland,2019,72244
Albany,Georgia,2010,77420
Albany,Georgia,2011,77893
Albany,Georgia,2012,77537
Albany,Georgia,2013,76416
Albany,Georgia,2014,75940
Albany,Georgia,2015,74891
Albany,Georgia,2016,73957
Albany,Georgia,2017,73252
Albany,Georgia,2018,73219
Albany,Georgia,2019,72130
Pawtucket,Rhode Island,2010,71267
Pawtucket,Rhode Island,2011,71406
Pawtucket,Rhode Island,2012,71582
Pawtucket,Rhode Island,2013,71623
Pawtucket,Rhode Island,2014,71693
Pawtucket,Rhode Island,2015,71755
Pawtucket,Rhode Island,2016,71775
Pawtucket,Rhode Island,2017,71600
Pawtucket,Rhode Island,2018,71973
Pawtucket,Rhode Island,2019,72117
Redmond,Washington,2010,54731
Redmond,Washington,2011,55674
Redmond,Washington,2012,56741
Redmond,Washington,2013,57606
Redmond,Washington,2014,59416
Redmond,Washington,2015,60770
Redmond,Washington,2016,62794
Redmond,Washington,2017,64872
Redmond,Washington,2018,67436
Redmond,Washington,2019,71929
Lauderhill,Florida,2010,67084
Lauderhill,Florida,2011,68246
Lauderhill,Florida,2012,69012
Lauderhill,Florida,2013,69531
Lauderhill,Florida,2014,70110
Lauderhill,Florida,2015,70901
Lauderhill,Florida,2016,71474
Lauderhill,Florida,2017,71915
Lauderhill,Florida,2018,71924
Lauderhill,Florida,2019,71868
Lafayette,Indiana,2010,68925
Lafayette,Indiana,2011,69916
Lafayette,Indiana,2012,70163
Lafayette,Indiana,2013,70976
Lafayette,Indiana,2014,71012
Lafayette,Indiana,2015,71143
Lafayette,Indiana,2016,71960
Lafayette,Indiana,2017,72110
Lafayette,Indiana,2018,72233
Lafayette,Indiana,2019,71721
Gulfport,Mississippi,2010,67904
Gulfport,Mississippi,2011,68865
Gulfport,Mississippi,2012,69782
Gulfport,Mississippi,2013,70801
Gulfport,Mississippi,2014,71173
Gulfport,Mississippi,2015,71346
Gulfport,Mississippi,2016,71518
Gulfport,Mississippi,2017,71945
Gulfport,Mississippi,2018,71771
Gulfport,Mississippi,2019,71705
Redlands,California,2010,68807
Redlands,California,2011,69320
Redlands,California,2012,69637
Redlands,California,2013,69800
Redlands,California,2014,70209
Redlands,California,2015,70625
Redlands,California,2016,71027
Redlands,California,2017,71342
Redlands,California,2018,71416
Redlands,California,2019,71513
Weston,Florida,2010,65591
Weston,Florida,2011,66840
Weston,Florida,2012,67702
Weston,Florida,2013,68333
Weston,Florida,2014,68926
Weston,Florida,2015,69687
Weston,Florida,2016,70324
Weston,Florida,2017,70901
Weston,Florida,2018,71030
Weston,Florida,2019,71166
St. Charles,Missouri,2010,66396
St. Charles,Missouri,2011,66633
St. Charles,Missouri,2012,66986
St. Charles,Missouri,2013,68151
St. Charles,Missouri,2014,68568
St. Charles,Missouri,2015,69120
St. Charles,Missouri,2016,69402
St. Charles,Missouri,2017,70390
St. Charles,Missouri,2018,70807
St. Charles,Missouri,2019,71028
Decatur,Illinois,2010,76105
Decatur,Illinois,2011,75922
Decatur,Illinois,2012,75449
Decatur,Illinois,2013,74955
Decatur,Illinois,2014,74155
Decatur,Illinois,2015,73265
Decatur,Illinois,2016,72510
Decatur,Illinois,2017,71790
Decatur,Illinois,2018,71136
Decatur,Illinois,2019,70746
North Port,Florida,2010,57389
North Port,Florida,2011,57726
North Port,Florida,2012,58416
North Port,Florida,2013,59113
North Port,Florida,2014,60323
North Port,Florida,2015,62244
North Port,Florida,2016,64371
North Port,Florida,2017,66272
North Port,Florida,2018,68438
North Port,Florida,2019,70724
North Richland Hills,Texas,2010,63479
North Richland Hills,Texas,2011,64256
North Richland Hills,Texas,2012,65254
North Richland Hills,Texas,2013,67239
North Richland Hills,Texas,2014,68424
North Richland Hills,Texas,2015,69145
North Richland Hills,Texas,2016,69973
North Richland Hills,Texas,2017,70516
North Richland Hills,Texas,2018,70686
North Richland Hills,Texas,2019,70670
Greenville,South Carolina,2010,59414
Greenville,South Carolina,2011,59810
Greenville,South Carolina,2012,60171
Greenville,South Carolina,2013,60625
Greenville,South Carolina,2014,61505
Greenville,South Carolina,2015,63606
Greenville,South Carolina,2016,67134
Greenville,South Carolina,2017,68474
Greenville,South Carolina,2018,68849
Greenville,South Carolina,2019,70635
Bowling Green,Kentucky,2010,59727
Bowling Green,Kentucky,2011,60357
Bowling Green,Kentucky,2012,61294
Bowling Green,Kentucky,2013,62698
Bowling Green,Kentucky,2014,63528
Bowling Green,Kentucky,2015,64940
Bowling Green,Kentucky,2016,66087
Bowling Green,Kentucky,2017,67866
Bowling Green,Kentucky,2018,68633
Bowling Green,Kentucky,2019,70543
Broomfield,Colorado,2010,56226
Broomfield,Colorado,2011,57493
Broomfield,Colorado,2012,58971
Broomfield,Colorado,2013,60149
Broomfield,Colorado,2014,61764
Broomfield,Colorado,2015,64866
Broomfield,Colorado,2016,66513
Broomfield,Colorado,2017,68263
Broomfield,Colorado,2018,69324
Broomfield,Colorado,2019,70465
Canton,Ohio,2010,73427
Canton,Ohio,2011,73181
Canton,Ohio,2012,73147
Canton,Ohio,2013,72915
Canton,Ohio,2014,72634
Canton,Ohio,2015,72173
Canton,Ohio,2016,71629
Canton,Ohio,2017,71156
Canton,Ohio,2018,70752
Canton,Ohio,2019,70447
Marysville,Washington,2010,60193
Marysville,Washington,2011,61243
Marysville,Washington,2012,62297
Marysville,Washington,2013,63135
Marysville,Washington,2014,64919
Marysville,Washington,2015,66558
Marysville,Washington,2016,67586
Marysville,Washington,2017,68897
Marysville,Washington,2018,69606
Marysville,Washington,2019,70298
Walnut Creek,California,2010,64314
Walnut Creek,California,2011,64827
Walnut Creek,California,2012,65529
Walnut Creek,California,2013,66812
Walnut Creek,California,2014,67500
Walnut Creek,California,2015,68747
Walnut Creek,California,2016,69235
Walnut Creek,California,2017,69645
Walnut Creek,California,2018,69843
Walnut Creek,California,2019,70166
Wilmington,Delaware,2010,70764
Wilmington,Delaware,2011,70868
Wilmington,Delaware,2012,71045
Wilmington,Delaware,2013,71201
Wilmington,Delaware,2014,71201
Wilmington,Delaware,2015,71131
Wilmington,Delaware,2016,70919
Wilmington,Delaware,2017,70658
Wilmington,Delaware,2018,70457
Wilmington,Delaware,2019,70166
Camarillo,California,2010,65257
Camarillo,California,2011,65515
Camarillo,California,2012,65656
Camarillo,California,2013,65882
Camarillo,California,2014,66517
Camarillo,California,2015,67171
Camarillo,California,2016,67141
Camarillo,California,2017,67403
Camarillo,California,2018,68883
Camarillo,California,2019,69888
Lynwood,California,2010,69595
Lynwood,California,2011,69661
Lynwood,California,2012,70576
Lynwood,California,2013,71146
Lynwood,California,2014,71193
Lynwood,California,2015,71397
Lynwood,California,2016,70979
Lynwood,California,2017,70685
Lynwood,California,2018,70285
Lynwood,California,2019,69887
Lehi,Utah,2010,48170
Lehi,Utah,2011,49677
Lehi,Utah,2012,51385
Lehi,Utah,2013,55089
Lehi,Utah,2014,57000
Lehi,Utah,2015,59034
Lehi,Utah,2016,61690
Lehi,Utah,2017,63674
Lehi,Utah,2018,65958
Lehi,Utah,2019,69724
Passaic,New Jersey,2010,69861
Passaic,New Jersey,2011,70144
Passaic,New Jersey,2012,69966
Passaic,New Jersey,2013,70081
Passaic,New Jersey,2014,70240
Passaic,New Jersey,2015,70237
Passaic,New Jersey,2016,70130
Passaic,New Jersey,2017,70123
Passaic,New Jersey,2018,69932
Passaic,New Jersey,2019,69703
Homestead,Florida,2010,61034
Homestead,Florida,2011,62214
Homestead,Florida,2012,63148
Homestead,Florida,2013,64246
Homestead,Florida,2014,65290
Homestead,Florida,2015,66192
Homestead,Florida,2016,68045
Homestead,Florida,2017,69124
Homestead,Florida,2018,69254
Homestead,Florida,2019,69523
Delray Beach,Florida,2010,60801
Delray Beach,Florida,2011,61495
Delray Beach,Florida,2012,62267
Delray Beach,Florida,2013,64177
Delray Beach,Florida,2014,65004
Delray Beach,Florida,2015,66203
Delray Beach,Florida,2016,67546
Delray Beach,Florida,2017,68708
Delray Beach,Florida,2018,69176
Delray Beach,Florida,2019,69451
Davis,California,2010,65584
Davis,California,2011,65657
Davis,California,2012,65781
Davis,California,2013,66213
Davis,California,2014,66545
Davis,California,2015,67367
Davis,California,2016,68028
Davis,California,2017,68802
Davis,California,2018,69220
Davis,California,2019,69413
Lake Elsinore,California,2010,53627
Lake Elsinore,California,2011,55078
Lake Elsinore,California,2012,56044
Lake Elsinore,California,2013,57711
Lake Elsinore,California,2014,60111
Lake Elsinore,California,2015,61955
Lake Elsinore,California,2016,63807
Lake Elsinore,California,2017,66066
Lake Elsinore,California,2018,68051
Lake Elsinore,California,2019,69283
Daytona Beach,Florida,2010,61626
Daytona Beach,Florida,2011,61720
Daytona Beach,Florida,2012,62199
Daytona Beach,Florida,2013,62957
Daytona Beach,Florida,2014,63560
Daytona Beach,Florida,2015,64962
Daytona Beach,Florida,2016,67076
Daytona Beach,Florida,2017,68096
Daytona Beach,Florida,2018,68709
Daytona Beach,Florida,2019,69186
Dothan,Alabama,2010,66097
Dothan,Alabama,2011,66619
Dothan,Alabama,2012,67212
Dothan,Alabama,2013,67666
Dothan,Alabama,2014,68122
Dothan,Alabama,2015,68295
Dothan,Alabama,2016,68287
Dothan,Alabama,2017,68293
Dothan,Alabama,2018,68337
Dothan,Alabama,2019,68941
Rocklin,California,2010,57474
Rocklin,California,2011,58426
Rocklin,California,2012,58962
Rocklin,California,2013,59613
Rocklin,California,2014,60060
Rocklin,California,2015,60908
Rocklin,California,2016,62605
Rocklin,California,2017,64654
Rocklin,California,2018,67065
Rocklin,California,2019,68823
Eau Claire,Wisconsin,2010,66298
Eau Claire,Wisconsin,2011,66841
Eau Claire,Wisconsin,2012,67342
Eau Claire,Wisconsin,2013,67892
Eau Claire,Wisconsin,2014,67747
Eau Claire,Wisconsin,2015,67740
Eau Claire,Wisconsin,2016,68254
Eau Claire,Wisconsin,2017,68547
Eau Claire,Wisconsin,2018,68770
Eau Claire,Wisconsin,2019,68802
Rogers,Arkansas,2010,56361
Rogers,Arkansas,2011,58226
Rogers,Arkansas,2012,59666
Rogers,Arkansas,2013,60663
Rogers,Arkansas,2014,62086
Rogers,Arkansas,2015,63584
Rogers,Arkansas,2016,65236
Rogers,Arkansas,2017,66605
Rogers,Arkansas,2018,67635
Rogers,Arkansas,2019,68669
Castle Rock town,Colorado,2010,48586
Castle Rock town,Colorado,2011,49693
Castle Rock town,Colorado,2012,51017
Castle Rock town,Colorado,2013,52657
Castle Rock town,Colorado,2014,55154
Castle Rock town,Colorado,2015,57175
Castle Rock town,Colorado,2016,59284
Castle Rock town,Colorado,2017,62297
Castle Rock town,Colorado,2018,65000
Castle Rock town,Colorado,2019,68484
St. Cloud,Minnesota,2010,65919
St. Cloud,Minnesota,2011,65873
St. Cloud,Minnesota,2012,65930
St. Cloud,Minnesota,2013,66085
St. Cloud,Minnesota,2014,66536
St. Cloud,Minnesota,2015,67352
St. Cloud,Minnesota,2016,67832
St. Cloud,Minnesota,2017,68103
St. Cloud,Minnesota,2018,68181
St. Cloud,Minnesota,2019,68462
Bossier City,Louisiana,2010,62120
Bossier City,Louisiana,2011,63540
Bossier City,Louisiana,2012,65414
Bossier City,Louisiana,2013,66191
Bossier City,Louisiana,2014,67078
Bossier City,Louisiana,2015,68157
Bossier City,Louisiana,2016,68125
Bossier City,Louisiana,2017,68471
Bossier City,Louisiana,2018,68316
Bossier City,Louisiana,2019,68159
Rockville,Maryland,2010,61484
Rockville,Maryland,2011,62055
Rockville,Maryland,2012,63286
Rockville,Maryland,2013,63825
Rockville,Maryland,2014,65445
Rockville,Maryland,2015,66733
Rockville,Maryland,2016,66923
Rockville,Maryland,2017,67830
Rockville,Maryland,2018,68028
Rockville,Maryland,2019,68079
Muncie,Indiana,2010,70193
Muncie,Indiana,2011,70406
Muncie,Indiana,2012,69757
Muncie,Indiana,2013,69710
Muncie,Indiana,2014,69606
Muncie,Indiana,2015,69121
Muncie,Indiana,2016,69148
Muncie,Indiana,2017,68854
Muncie,Indiana,2018,68115
Muncie,Indiana,2019,67999
Gaithersburg,Maryland,2010,60185
Gaithersburg,Maryland,2011,61440
Gaithersburg,Maryland,2012,63037
Gaithersburg,Maryland,2013,65673
Gaithersburg,Maryland,2014,66518
Gaithersburg,Maryland,2015,67081
Gaithersburg,Maryland,2016,67587
Gaithersburg,Maryland,2017,67987
Gaithersburg,Maryland,2018,68070
Gaithersburg,Maryland,2019,67985
Union City,New Jersey,2010,66459
Union City,New Jersey,2011,67446
Union City,New Jersey,2012,67844
Union City,New Jersey,2013,68232
Union City,New Jersey,2014,68302
Union City,New Jersey,2015,68119
Union City,New Jersey,2016,68365
Union City,New Jersey,2017,68485
Union City,New Jersey,2018,68124
Union City,New Jersey,2019,67982
West Des Moines,Iowa,2010,56864
West Des Moines,Iowa,2011,57562
West Des Moines,Iowa,2012,58154
West Des Moines,Iowa,2013,59733
West Des Moines,Iowa,2014,61827
West Des Moines,Iowa,2015,63489
West Des Moines,Iowa,2016,64595
West Des Moines,Iowa,2017,65556
West Des Moines,Iowa,2018,66605
West Des Moines,Iowa,2019,67899
South San Francisco,California,2010,63701
South San Francisco,California,2011,64448
South San Francisco,California,2012,65581
South San Francisco,California,2013,66237
South San Francisco,California,2014,66813
South San Francisco,California,2015,67221
South San Francisco,California,2016,67220
South San Francisco,California,2017,67180
South San Francisco,California,2018,67617
South San Francisco,California,2019,67789
Yorba Linda,California,2010,64390
Yorba Linda,California,2011,65610
Yorba Linda,California,2012,66282
Yorba Linda,California,2013,66803
Yorba Linda,California,2014,67359
Yorba Linda,California,2015,67527
Yorba Linda,California,2016,68033
Yorba Linda,California,2017,67895
Yorba Linda,California,2018,67589
Yorba Linda,California,2019,67644
Conway,Arkansas,2010,59592
Conway,Arkansas,2011,61630
Conway,Arkansas,2012,62818
Conway,Arkansas,2013,63359
Conway,Arkansas,2014,64403
Conway,Arkansas,2015,64769
Conway,Arkansas,2016,65232
Conway,Arkansas,2017,65958
Conway,Arkansas,2018,67032
Conway,Arkansas,2019,67638
Lodi,California,2010,62253
Lodi,California,2011,62741
Lodi,California,2012,63048
Lodi,California,2013,63128
Lodi,California,2014,63620
Lodi,California,2015,64264
Lodi,California,2016,64578
Lodi,California,2017,65715
Lodi,California,2018,67003
Lodi,California,2019,67586
Palatine village,Illinois,2010,68611
Palatine village,Illinois,2011,68886
Palatine village,Illinois,2012,69170
Palatine village,Illinois,2013,69378
Palatine village,Illinois,2014,69427
Palatine village,Illinois,2015,69302
Palatine village,Illinois,2016,68953
Palatine village,Illinois,2017,68506
Palatine village,Illinois,2018,67942
